HourNum	Date	O3Level
1356	20000227	0.017
1357	20000227	0.012
1358	20000227	0.015
1359	20000227	0.016
1360	20000227	0.018
1361	20000227	0.023
1362	20000227	0.023
1363	20000227	0.021
1364	20000227	0.028
1365	20000227	0.032
1366	20000227	0.035
1367	20000227	0.037
1368	20000227	0.037
1369	20000227	0.038
1370	20000227	0.037
1371	20000227	0.038
1372	20000227	0.037
1373	20000227	0.034
1374	20000227	0.03
1375	20000227	0.027
1376	20000227	0.022
1377	20000227	0.021
1378	20000227	0.02
1379	20000227	0.015
1380	20000228	0.013
1381	20000228	0.015
1382	20000228	0.01
1383	20000228	0.003
1384	20000228	0.002
1385	20000228	0.002
1386	20000228	0.003
1387	20000228	0.004
1388	20000228	0.007
1389	20000228	0.011
1390	20000228	0.029
1391	20000228	0.03
1392	20000228	0.033
1393	20000228	0.037
1394	20000228	0.039
1395	20000228	0.036
1396	20000228	0.04
1397	20000228	0.024
1398	20000228	0.006
1399	20000228	0.006
1400	20000228	0.004
1401	20000228	0.005
1402	20000228	0.011
1403	20000228	0.01
1404	20000229	0.012
1405	20000229	0.014
1406	20000229	0.016
1407	20000229	0.017
1408	20000229	0.018
1409	20000229	0.014
1410	20000229	0.013
1411	20000229	0.021
1412	20000229	0.025
1413	20000229	0.027
1414	20000229	0.032
1415	20000229	0.035
1416	20000229	0.037
1417	20000229	0.038
1418	20000229	0.039
1419	20000229	0.034
1420	20000229	0.028
1421	20000229	0.022
1422	20000229	0.028
1423	20000229	0.03
1424	20000229	0.032
1425	20000229	0.029
1426	20000229	0.028
1427	20000229	0.037
1428	20000301	0.038
1429	20000301	0.034
1430	20000301	0.033
1431	20000301	0.033
1432	20000301	0.027
1433	20000301	0.024
1434	20000301	0.024
1435	20000301	0.019
1436	20000301	0.022
1437	20000301	0.028
1438	20000301	0.031
1439	20000301	0.032
1440	20000301	0.03
1441	20000301	0.033
1442	20000301	0.032
1443	20000301	0.032
1444	20000301	0.031
1445	20000301	0.028
1446	20000301	0.028
1447	20000301	0.022
1448	20000301	0.021
1449	20000301	0.02
1450	20000301	0.026
1451	20000301	0.03
1452	20000302	0.023
1453	20000302	0.025
1454	20000302	0.022
1455	20000302	0.017
1456	20000302	0.02
1457	20000302	0.014
1458	20000302	0.006
1459	20000302	0.011
1460	20000302	0.026
1461	20000302	0.027
1462	20000302	0.032
1463	20000302	0.031
1464	20000302	0.032
1465	20000302	0.033
1466	20000302	0.031
1467	20000302	0.03
1468	20000302	0.024
1469	20000302	0.019
1470	20000302	0.023
1471	20000302	0.011
1472	20000302	0.009
1473	20000302	0.017
1474	20000302	0.028
1475	20000303	0.024
1476	20000303	0.011
1477	20000303	0.002
1478	20000303	0.002
1479	20000303	0.002
1480	20000303	0.002
1481	20000303	0.004
1482	20000303	0.006
1483	20000303	0.008
1484	20000303	0.017
1485	20000303	0.023
1486	20000303	0.027
1487	20000303	0.03
1488	20000303	0.031
1489	20000303	0.026
1490	20000303	0.027
1491	20000303	0.024
1492	20000303	0.014
1493	20000303	0.004
1494	20000303	0.003
1495	20000303	0.004
1496	20000303	0.004
1497	20000303	0.005
1498	20000303	0.004
1499	20000304	0.004
1500	20000304	0.004
1501	20000304	0.003
1502	20000304	0.003
1503	20000304	0.003
1504	20000304	0.003
1505	20000304	0.003
1506	20000304	0.006
1507	20000304	0.012
1508	20000304	0.02
1509	20000304	0.02
1510	20000304	0.03
1511	20000304	0.035
1512	20000304	0.039
1513	20000304	0.042
1514	20000304	0.044
1515	20000304	0.043
1516	20000304	0.038
1517	20000304	0.029
1518	20000304	0.017
1519	20000304	0.017
1520	20000304	0.015
1521	20000304	0.019
1522	20000304	0.016
1523	20000305	0.01
1524	20000305	0.01
1525	20000305	0.014
1526	20000305	0.012
1527	20000305	0.007
1528	20000305	0.009
1529	20000305	0.007
1530	20000305	0.01
1531	20000305	0.02
1532	20000305	0.025
1533	20000305	0.031
1534	20000305	0.038
1535	20000305	0.047
1536	20000305	0.051
1537	20000305	0.055
1538	20000305	0.056
1539	20000305	0.053
1540	20000305	0.038
1541	20000305	0.005
1542	20000305	0.004
1543	20000305	0.007
1544	20000305	0.007
1545	20000305	0.004
1546	20000305	0.004
1547	20000306	0.016
1548	20000306	0.005
1549	20000306	0.003
1550	20000306	0.003
1551	20000306	0.004
1552	20000306	0.004
1553	20000306	0.004
1554	20000306	0.006
1555	20000306	0.015
1556	20000306	0.025
1557	20000306	0.036
1558	20000306	0.046
1559	20000306	0.051
1560	20000306	0.053
1561	20000306	0.052
1562	20000306	0.052
1563	20000306	0.05
1564	20000306	0.039
1565	20000306	0.02
1566	20000306	0.034
1567	20000306	0.036
1568	20000306	0.034
1569	20000306	0.037
1570	20000306	0.042
1571	20000307	0.041
1572	20000307	0.035
1573	20000307	0.033
1574	20000307	0.027
1575	20000307	0.023
1576	20000307	0.016
1577	20000307	0.01
1578	20000307	0.013
1579	20000307	0.02
1580	20000307	0.023
1581	20000307	0.028
1582	20000307	0.041
1583	20000307	0.044
1584	20000307	0.048
1585	20000307	0.049
1586	20000307	0.046
1587	20000307	0.043
1588	20000307	0.035
1589	20000307	0.032
1590	20000307	0.028
1591	20000307	0.019
1592	20000307	0.02
1593	20000307	0.019
1594	20000307	0.021
1595	20000308	0.034
1596	20000308	0.036
1597	20000308	0.032
1598	20000308	0.03
1599	20000308	0.03
1600	20000308	0.025
1601	20000308	0.012
1602	20000308	0.017
1603	20000308	0.034
1604	20000308	0.043
1605	20000308	0.046
1606	20000308	0.044
1607	20000308	0.046
1608	20000308	0.022
1609	20000308	0.025
1610	20000308	0.034
1611	20000308	0.039
1612	20000308	0.038
1613	20000308	0.038
1614	20000308	0.034
1615	20000308	0.032
1616	20000308	0.031
1617	20000308	0.035
1618	20000309	0.034
1619	20000309	0.033
1620	20000309	0.029
1621	20000309	0.03
1622	20000309	0.024
1623	20000309	0.019
1624	20000309	0.016
1625	20000309	0.01
1626	20000309	0.009
1627	20000309	0.01
1628	20000309	0.013
1629	20000309	0.012
1630	20000309	0.013
1631	20000309	0.01
1632	20000309	0.009
1633	20000309	0.007
1634	20000309	0.005
1635	20000309	0.009
1636	20000309	0.017
1637	20000309	0.019
1638	20000309	0.02
1639	20000309	0.023
1640	20000309	0.024
1641	20000310	0.029
1642	20000310	0.025
1643	20000310	0.024
1644	20000310	0.022
1645	20000310	0.018
1646	20000310	0.017
1647	20000310	0.013
1648	20000310	0.013
1649	20000310	0.014
1650	20000310	0.013
1651	20000310	0.013
1652	20000310	0.015
1653	20000310	0.013
1654	20000310	0.009
1655	20000310	0.008
1656	20000310	0.009
1657	20000310	0.011
1658	20000310	0.015
1659	20000310	0.016
1660	20000310	0.018
1661	20000310	0.02
1662	20000310	0.024
1663	20000310	0.023
1664	20000310	0.026
1665	20000311	0.025
1666	20000311	0.028
1667	20000311	0.031
1668	20000311	0.031
1669	20000311	0.031
1670	20000311	0.031
1671	20000311	0.027
1672	20000311	0.029
1673	20000311	0.031
1674	20000311	0.034
1675	20000311	0.034
1676	20000311	0.033
1677	20000311	0.028
1678	20000311	0.029
1679	20000311	0.029
1680	20000311	0.029
1681	20000311	0.029
1682	20000311	0.029
1683	20000311	0.022
1684	20000311	0.018
1685	20000311	0.017
1686	20000311	0.009
1687	20000311	0.002
1688	20000311	0
1689	20000312	0
1690	20000312	0
1691	20000312	0
1692	20000312	0
1693	20000312	0
1694	20000312	0
1695	20000312	0
1696	20000312	0.006
1697	20000312	0.013
1698	20000312	0.022
1699	20000312	0.027
1700	20000312	0.031
1701	20000312	0.031
1702	20000312	0.034
1703	20000312	0.036
1704	20000312	0.036
1705	20000312	0.036
1706	20000312	0.028
1707	20000312	0.001
1708	20000312	0
1709	20000312	0
1710	20000312	0
1711	20000312	0
1712	20000312	0.005
1713	20000313	0.013
1714	20000313	0.012
1715	20000313	0.011
1716	20000313	0.013
1717	20000313	0.013
1718	20000313	0.01
1719	20000313	0.009
1720	20000313	0.011
1721	20000313	0.013
1722	20000313	0.013
1723	20000313	0.014
1724	20000313	0.014
1725	20000313	0.016
1726	20000313	0.02
1727	20000313	0.016
1728	20000313	0.011
1729	20000313	0.011
1730	20000313	0.011
1731	20000313	0.007
1732	20000313	0
1733	20000313	0
1734	20000313	0
1735	20000313	0
1736	20000313	0
1737	20000314	0
1738	20000314	0
1739	20000314	0
1740	20000314	0
1741	20000314	0
1742	20000314	0
1743	20000314	0
1744	20000314	0.001
1745	20000314	0.006
1746	20000314	0.014
1747	20000314	0.027
1748	20000314	0.03
1749	20000314	0.031
1750	20000314	0.033
1751	20000314	0.033
1752	20000314	0.028
1753	20000314	0.023
1754	20000314	0.027
1755	20000314	0.015
1756	20000314	0.015
1757	20000314	0.012
1758	20000314	0.009
1759	20000314	0.008
1760	20000315	0.003
1761	20000315	0.005
1762	20000315	0.004
1763	20000315	0
1764	20000315	0
1765	20000315	0
1766	20000315	0
1767	20000315	0
1768	20000315	0.002
1769	20000315	0.008
1770	20000315	0.014
1771	20000315	0.026
1772	20000315	0.034
1773	20000315	0.04
1774	20000315	0.041
1775	20000315	0.041
1776	20000315	0.035
1777	20000315	0.032
1778	20000315	0.033
1779	20000315	0.011
1780	20000315	0.006
1781	20000315	0.019
1782	20000315	0.025
1783	20000315	0.027
1784	20000316	0.029
1785	20000316	0.031
1786	20000316	0.035
1787	20000316	0.036
1788	20000316	0.036
1789	20000316	0.036
1790	20000316	0.033
1791	20000316	0.031
1792	20000316	0.033
1793	20000316	0.034
1794	20000316	0.035
1795	20000316	0.034
1796	20000316	0.033
1797	20000316	0.032
1798	20000316	0.031
1799	20000316	0.032
1800	20000316	0.03
1801	20000316	0.03
1802	20000316	0.027
1803	20000316	0.024
1804	20000316	0.024
1805	20000316	0.025
1806	20000316	0.028
1807	20000316	0.029
1808	20000317	0.031
1809	20000317	0.027
1810	20000317	0.031
1811	20000317	0.034
1812	20000317	0.034
1813	20000317	0.03
1814	20000317	0.024
1815	20000317	0.024
1816	20000317	0.029
1817	20000317	0.031
1818	20000317	0.033
1819	20000317	0.032
1820	20000317	0.034
1821	20000317	0.034
1822	20000317	0.033
1823	20000317	0.034
1824	20000317	0.032
1825	20000317	0.025
1826	20000317	0.024
1827	20000317	0.016
1828	20000317	0.012
1829	20000317	0.011
1830	20000317	0.003
1831	20000317	0.01
1832	20000318	0.01
1833	20000318	0.01
1834	20000318	0.012
1835	20000318	0.011
1836	20000318	0.013
1837	20000318	0.012
1838	20000318	0.011
1839	20000318	0.016
1840	20000318	0.019
1841	20000318	0.021
1842	20000318	0.021
1843	20000318	0.021
1844	20000318	0.021
1845	20000318	0.022
1846	20000318	0.022
1847	20000318	0.009
1848	20000318	0.01
1849	20000318	0.005
1850	20000318	0.004
1851	20000318	0.003
1852	20000318	0
1853	20000318	0.009
1854	20000318	0.012
1855	20000318	0.008
1856	20000319	0.004
1857	20000319	0.005
1858	20000319	0.006
1859	20000319	0.007
1860	20000319	0.008
1861	20000319	0.01
1862	20000319	0.012
1863	20000319	0.011
1864	20000319	0.009
1865	20000319	0.009
1866	20000319	0.009
1867	20000319	0.008
1868	20000319	0.008
1869	20000319	0.01
1870	20000319	0.009
1871	20000319	0.005
1872	20000319	0.001
1873	20000319	0
1874	20000319	0
1875	20000319	0
1876	20000319	0
1877	20000319	0
1878	20000319	0
1879	20000319	0
1880	20000320	0
1881	20000320	0
1882	20000320	0
1883	20000320	0
1884	20000320	0.004
1885	20000320	0.007
1886	20000320	0.006
1887	20000320	0.004
1888	20000320	0.004
1889	20000320	0.008
1890	20000320	0.013
1891	20000320	0.016
1892	20000320	0.015
1893	20000320	0.015
1894	20000320	0.012
1895	20000320	0.001
1896	20000320	0
1897	20000320	0
1898	20000320	0
1899	20000320	0
1900	20000320	0
1901	20000320	0
1902	20000320	0
1903	20000320	0
1904	20000321	0
1905	20000321	0
1906	20000321	0
1907	20000321	0
1908	20000321	0
1909	20000321	0
1910	20000321	0
1911	20000321	0
1912	20000321	0
1913	20000321	0.001
1914	20000321	0.003
1915	20000321	0.005
1916	20000321	0.007
1917	20000321	0.007
1918	20000321	0.007
1919	20000321	0.004
1920	20000321	0.001
1921	20000321	0.003
1922	20000321	0.003
1923	20000321	0
1924	20000321	0
1925	20000321	0
1926	20000321	0
1927	20000321	0
1928	20000322	0
1929	20000322	0
1930	20000322	0
1931	20000322	0
1932	20000322	0
1933	20000322	0
1934	20000322	0
1935	20000322	0
1936	20000322	0.001
1937	20000322	0.008
1938	20000322	0.01
1939	20000322	0.018
1940	20000322	0.028
1941	20000322	0.027
1942	20000322	0.025
1943	20000322	0.027
1944	20000322	0.023
1945	20000322	0.016
1946	20000322	0.004
1947	20000322	0
1948	20000322	0
1949	20000322	0
1950	20000322	0
1951	20000322	0.001
1952	20000323	0.001
1953	20000323	0.001
1954	20000323	0.001
1955	20000323	0.001
1956	20000323	0.001
1957	20000323	0.001
1958	20000323	0.001
1959	20000323	0.002
1960	20000323	0.005
1961	20000323	0.018
1962	20000323	0.021
1963	20000323	0.031
1964	20000323	0.033
1965	20000323	0.023
1966	20000323	0.025
1967	20000323	0.026
1968	20000323	0.02
1969	20000323	0.025
1970	20000323	0.02
1971	20000323	0.009
1972	20000323	0.006
1973	20000323	0.002
1974	20000323	0.002
1975	20000323	0.001
1976	20000324	0.008
1977	20000324	0.012
1978	20000324	0.01
1979	20000324	0.01
1980	20000324	0.011
1981	20000324	0.01
1982	20000324	0.003
1983	20000324	0.004
1984	20000324	0.007
1985	20000324	0.01
1986	20000324	0.014
1987	20000324	0.016
1988	20000324	0.023
1989	20000324	0.047
1990	20000324	0.052
1991	20000324	0.049
1992	20000324	0.043
1993	20000324	0.024
1994	20000324	0.007
1995	20000324	0.004
1996	20000324	0.015
1997	20000324	0.016
1998	20000324	0.015
1999	20000325	0.02
2000	20000325	0.022
2001	20000325	0.022
2002	20000325	0.018
2003	20000325	0.02
2004	20000325	0.022
2005	20000325	0.017
2006	20000325	0.021
2007	20000325	0.027
2008	20000325	0.035
2009	20000325	0.036
2010	20000325	0.041
2011	20000325	0.044
2012	20000325	0.045
2013	20000325	0.046
2014	20000325	0.048
2015	20000325	0.047
2016	20000325	0.047
2017	20000325	0.045
2018	20000325	0.043
2019	20000325	0.041
2020	20000325	0.039
2021	20000325	0.025
2022	20000325	0.02
2023	20000326	0.016
2024	20000326	0.018
2025	20000326	0.018
2026	20000326	0.01
2027	20000326	0.005
2028	20000326	0.001
2029	20000326	0.004
2030	20000326	0.016
2031	20000326	0.03
2032	20000326	0.039
2033	20000326	0.045
2034	20000326	0.047
2035	20000326	0.048
2036	20000326	0.051
2037	20000326	0.054
2038	20000326	0.056
2039	20000326	0.055
2040	20000326	0.05
2041	20000326	0.044
2042	20000326	0.045
2043	20000326	0.045
2044	20000326	0.043
2045	20000326	0.035
2046	20000326	0.034
2047	20000327	0.035
2048	20000327	0.038
2049	20000327	0.036
2050	20000327	0.031
2051	20000327	0.028
2052	20000327	0.024
2053	20000327	0.019
2054	20000327	0.022
2055	20000327	0.026
2056	20000327	0.029
2057	20000327	0.032
2058	20000327	0.037
2059	20000327	0.036
2060	20000327	0.036
2061	20000327	0.036
2062	20000327	0.033
2063	20000327	0.033
2064	20000327	0.031
2065	20000327	0.032
2066	20000327	0.021
2067	20000327	0.005
2068	20000327	0.01
2069	20000327	0.028
2070	20000327	0.032
2071	20000328	0.02
2072	20000328	0.016
2073	20000328	0.009
2074	20000328	0.021
2075	20000328	0.019
2076	20000328	0.02
2077	20000328	0.013
2078	20000328	0.013
2079	20000328	0.01
2080	20000328	0.011
2081	20000328	0.014
2082	20000328	0.017
2083	20000328	0.019
2084	20000328	0.017
2085	20000328	0.017
2086	20000328	0.018
2087	20000328	0.012
2088	20000328	0.007
2089	20000328	0.003
2090	20000328	0.007
2091	20000328	0
2092	20000328	0
2093	20000328	0
2094	20000328	0
2095	20000329	0
2096	20000329	0
2097	20000329	0
2098	20000329	0
2099	20000329	0
2100	20000329	0
2101	20000329	0
2102	20000329	0.003
2103	20000329	0.012
2104	20000329	0.012
2105	20000329	0.018
2106	20000329	0.024
2107	20000329	0.027
2108	20000329	0.025
2109	20000329	0.025
2110	20000329	0.025
2111	20000329	0.024
2112	20000329	0.018
2113	20000329	0.012
2114	20000329	0.014
2115	20000329	0.017
2116	20000329	0.003
2117	20000329	0.001
2118	20000329	0.001
2119	20000330	0.001
2120	20000330	0.001
2121	20000330	0.001
2122	20000330	0.001
2123	20000330	0
2124	20000330	0.001
2125	20000330	0.001
2126	20000330	0.004
2127	20000330	0.007
2128	20000330	0.022
2129	20000330	0.023
2130	20000330	0.025
2131	20000330	0.025
2132	20000330	0.033
2133	20000330	0.034
2134	20000330	0.031
2135	20000330	0.028
2136	20000330	0.028
2137	20000330	0.017
2138	20000330	0.004
2139	20000330	0.014
2140	20000330	0.009
2141	20000330	0.001
2142	20000330	0.001
2143	20000331	0
2144	20000331	0.001
2145	20000331	0.001
2146	20000331	0.001
2147	20000331	0.001
2148	20000331	0.001
2149	20000331	0.001
2150	20000331	0.003
2151	20000331	0.004
2152	20000331	0.008
2153	20000331	0.014
2154	20000331	0.021
2155	20000331	0.018
2156	20000331	0.021
2157	20000331	0.024
2158	20000331	0.024
2159	20000331	0.021
2160	20000331	0.009
2161	20000331	0.004
2162	20000331	0.004
2163	20000331	0.004
2164	20000331	0.004
2165	20000331	0.007
2166	20000401	0.009
2167	20000401	0.012
2168	20000401	0.011
2169	20000401	0.009
2170	20000401	0.007
2171	20000401	0.003
2172	20000401	0.004
2173	20000401	0.004
2174	20000401	0.006
2175	20000401	0.005
2176	20000401	0.007
2177	20000401	0.006
2178	20000401	0.011
2179	20000401	0.015
2180	20000401	0.013
2181	20000401	0.007
2182	20000401	0.006
2183	20000401	0.002
2184	20000401	0.001
2185	20000401	0.001
2186	20000401	0.001
2187	20000401	0.001
2188	20000401	0.001
2189	20000401	0.002
2190	20000402	0.004
2191	20000402	0.008
2192	20000402	0.006
2193	20000402	0.008
2194	20000402	0.005
2195	20000402	0.004
2196	20000402	0.002
2197	20000402	0.002
2198	20000402	0.005
2199	20000402	0.008
2200	20000402	0.01
2201	20000402	0.01
2202	20000402	0.017
2203	20000402	0.019
2204	20000402	0.019
2205	20000402	0.02
2206	20000402	0.022
2207	20000402	0.009
2208	20000402	0
2209	20000402	0
2210	20000402	0
2211	20000402	0.001
2212	20000402	0.001
2213	20000402	0.001
2214	20000403	0.001
2215	20000403	0.001
2216	20000403	0.001
2217	20000403	0.001
2218	20000403	0.001
2219	20000403	0.001
2220	20000403	0.001
2221	20000403	0.003
2222	20000403	0.006
2223	20000403	0.008
2224	20000403	0.009
2225	20000403	0.014
2226	20000403	0.016
2227	20000403	0.017
2228	20000403	0.017
2229	20000403	0.014
2230	20000403	0.013
2231	20000403	0.013
2232	20000403	0.013
2233	20000403	0.012
2234	20000403	0.011
2235	20000403	0.01
2236	20000403	0.009
2237	20000403	0.014
2238	20000404	0.015
2239	20000404	0.014
2240	20000404	0.017
2241	20000404	0.016
2242	20000404	0.016
2243	20000404	0.014
2244	20000404	0.011
2245	20000404	0.01
2246	20000404	0.014
2247	20000404	0.015
2248	20000404	0.034
2249	20000404	0.033
2250	20000404	0.034
2251	20000404	0.035
2252	20000404	0.037
2253	20000404	0.04
2254	20000404	0.039
2255	20000404	0.033
2256	20000404	0.016
2257	20000404	0
2258	20000404	0
2259	20000404	0
2260	20000404	0
2261	20000405	0
2262	20000405	0
2263	20000405	0
2264	20000405	0
2265	20000405	0
2266	20000405	0
2267	20000405	0.002
2268	20000405	0.008
2269	20000405	0.018
2270	20000405	0.033
2271	20000405	0.037
2272	20000405	0.038
2273	20000405	0.036
2274	20000405	0.039
2275	20000405	0.048
2276	20000405	0.052
2277	20000405	0.05
2278	20000405	0.045
2279	20000405	0.042
2280	20000405	0.044
2281	20000405	0.038
2282	20000405	0.036
2283	20000405	0.035
2284	20000405	0.038
2285	20000406	0.037
2286	20000406	0.036
2287	20000406	0.034
2288	20000406	0.033
2289	20000406	0.03
2290	20000406	0.023
2291	20000406	0.024
2292	20000406	0.026
2293	20000406	0.028
2294	20000406	0.029
2295	20000406	0.03
2296	20000406	0.032
2297	20000406	0.034
2298	20000406	0.035
2299	20000406	0.038
2300	20000406	0.046
2301	20000406	0.043
2302	20000406	0.043
2303	20000406	0.02
2304	20000406	0.005
2305	20000406	0.003
2306	20000406	0.001
2307	20000406	0.001
2308	20000406	0.001
2309	20000407	0.001
2310	20000407	0.001
2311	20000407	0.001
2312	20000407	0
2313	20000407	0.004
2314	20000407	0.001
2315	20000407	0.001
2316	20000407	0.002
2317	20000407	0.003
2318	20000407	0.006
2319	20000407	0.006
2320	20000407	0.014
2321	20000407	0.017
2322	20000407	0.014
2323	20000407	0.014
2324	20000407	0.016
2325	20000407	0.019
2326	20000407	0.017
2327	20000407	0.02
2328	20000407	0.021
2329	20000407	0.016
2330	20000407	0.018
2331	20000407	0.02
2332	20000407	0.02
2333	20000408	0.021
2334	20000408	0.028
2335	20000408	0.024
2336	20000408	0.027
2337	20000408	0.029
2338	20000408	0.03
2339	20000408	0.029
2340	20000408	0.029
2341	20000408	0.031
2342	20000408	0.034
2343	20000408	0.034
2344	20000408	0.036
2345	20000408	0.038
2346	20000408	0.04
2347	20000408	0.042
2348	20000408	0.042
2349	20000408	0.045
2350	20000408	0.04
2351	20000408	0.032
2352	20000408	0.014
2353	20000408	0.003
2354	20000408	0.003
2355	20000408	0.003
2356	20000408	0.002
2357	20000409	0.001
2358	20000409	0.006
2359	20000409	0.015
2360	20000409	0.025
2361	20000409	0.029
2362	20000409	0.029
2363	20000409	0.027
2364	20000409	0.024
2365	20000409	0.03
2366	20000409	0.035
2367	20000409	0.038
2368	20000409	0.04
2369	20000409	0.042
2370	20000409	0.043
2371	20000409	0.048
2372	20000409	0.049
2373	20000409	0.04
2374	20000409	0.016
2375	20000409	0.005
2376	20000409	0.003
2377	20000409	0.001
2378	20000409	0.001
2379	20000409	0.001
2380	20000409	0.001
2381	20000410	0
2382	20000410	0
2383	20000410	0.017
2384	20000410	0.03
2385	20000410	0.029
2386	20000410	0.025
2387	20000410	0.026
2388	20000410	0.031
2389	20000410	0.033
2390	20000410	0.032
2391	20000410	0.03
2392	20000410	0.03
2393	20000410	0.031
2394	20000410	0.031
2395	20000410	0.029
2396	20000410	0.024
2397	20000410	0.02
2398	20000410	0.017
2399	20000410	0.022
2400	20000410	0.029
2401	20000410	0.029
2402	20000410	0.025
2403	20000410	0.021
2404	20000410	0.017
2405	20000411	0.014
2406	20000411	0.02
2407	20000411	0.024
2408	20000411	0.025
2409	20000411	0.024
2410	20000411	0.022
2411	20000411	0.02
2412	20000411	0.019
2413	20000411	0.021
2414	20000411	0.015
2415	20000411	0.014
2416	20000411	0.019
2417	20000411	0.019
2418	20000411	0.018
2419	20000411	0.019
2420	20000411	0.016
2421	20000411	0.018
2422	20000411	0.018
2423	20000411	0.016
2424	20000411	0.014
2425	20000411	0.012
2426	20000411	0.001
2427	20000411	0
2428	20000411	0
2429	20000412	0
2430	20000412	0
2431	20000412	0
2432	20000412	0
2433	20000412	0
2434	20000412	0
2435	20000412	0.001
2436	20000412	0.005
2437	20000412	0.019
2438	20000412	0.032
2439	20000412	0.034
2440	20000412	0.032
2441	20000412	0.034
2442	20000412	0.036
2443	20000412	0.031
2444	20000412	0.019
2445	20000412	0.025
2446	20000412	0.025
2447	20000412	0.016
2448	20000412	0.01
2449	20000412	0.004
2450	20000412	0.001
2451	20000412	0
2452	20000413	0
2453	20000413	0
2454	20000413	0.011
2455	20000413	0.003
2456	20000413	0.001
2457	20000413	0.001
2458	20000413	0.005
2459	20000413	0.021
2460	20000413	0.03
2461	20000413	0.037
2462	20000413	0.038
2463	20000413	0.04
2464	20000413	0.038
2465	20000413	0.039
2466	20000413	0.039
2467	20000413	0.04
2468	20000413	0.04
2469	20000413	0.035
2470	20000413	0.017
2471	20000413	0.004
2472	20000413	0.002
2473	20000413	0.001
2474	20000413	0
2475	20000413	0.003
2476	20000414	0.014
2477	20000414	0.008
2478	20000414	0.002
2479	20000414	0
2480	20000414	0.005
2481	20000414	0.005
2482	20000414	0.006
2483	20000414	0.013
2484	20000414	0.02
2485	20000414	0.028
2486	20000414	0.035
2487	20000414	0.04
2488	20000414	0.049
2489	20000414	0.051
2490	20000414	0.051
2491	20000414	0.05
2492	20000414	0.049
2493	20000414	0.05
2494	20000414	0.042
2495	20000414	0.035
2496	20000414	0.034
2497	20000414	0.029
2498	20000414	0.023
2499	20000414	0.019
2500	20000415	0.021
2501	20000415	0.019
2502	20000415	0.017
2503	20000415	0.014
2504	20000415	0.01
2505	20000415	0.009
2506	20000415	0.01
2507	20000415	0.018
2508	20000415	0.026
2509	20000415	0.03
2510	20000415	0.03
2511	20000415	0.04
2512	20000415	0.05
2513	20000415	0.054
2514	20000415	0.057
2515	20000415	0.037
2516	20000415	0.036
2517	20000415	0.02
2518	20000415	0.016
2519	20000415	0.009
2520	20000415	0.016
2521	20000415	0.008
2522	20000415	0.006
2523	20000415	0.007
2524	20000416	0.011
2525	20000416	0.005
2526	20000416	0.008
2527	20000416	0.004
2528	20000416	0.01
2529	20000416	0.008
2530	20000416	0.019
2531	20000416	0.014
2532	20000416	0.009
2533	20000416	0.007
2534	20000416	0.007
2535	20000416	0.01
2536	20000416	0.014
2537	20000416	0.013
2538	20000416	0.012
2539	20000416	0.016
2540	20000416	0.02
2541	20000416	0.011
2542	20000416	0.002
2543	20000416	0.006
2544	20000416	0.003
2545	20000416	0.007
2546	20000416	0.004
2547	20000416	0.003
2548	20000417	0.005
2549	20000417	0.012
2550	20000417	0.009
2551	20000417	0.004
2552	20000417	0.004
2553	20000417	0.001
2554	20000417	0.002
2555	20000417	0.005
2556	20000417	0.009
2557	20000417	0.01
2558	20000417	0.008
2559	20000417	0.008
2560	20000417	0.008
2561	20000417	0.01
2562	20000417	0.011
2563	20000417	0.011
2564	20000417	0.008
2565	20000417	0.007
2566	20000417	0.002
2567	20000417	0.004
2568	20000417	0.006
2569	20000417	0.004
2570	20000417	0.006
2571	20000417	0.006
2572	20000418	0.005
2573	20000418	0.003
2574	20000418	0
2575	20000418	0
2576	20000418	0
2577	20000418	0
2578	20000418	0.001
2579	20000418	0.002
2580	20000418	0.003
2581	20000418	0.005
2582	20000418	0.005
2583	20000418	0.007
2584	20000418	0.01
2585	20000418	0.011
2586	20000418	0.015
2587	20000418	0.015
2588	20000418	0.017
2589	20000418	0.019
2590	20000418	0.019
2591	20000418	0.024
2592	20000418	0.024
2593	20000418	0.021
2594	20000418	0.02
2595	20000418	0.016
2596	20000419	0.014
2597	20000419	0.006
2598	20000419	0.001
2599	20000419	0
2600	20000419	0
2601	20000419	0
2602	20000419	0
2603	20000419	0
2604	20000419	0
2605	20000419	0
2606	20000419	0
2607	20000419	0
2608	20000419	0.002
2609	20000419	0.004
2610	20000419	0.004
2611	20000419	0.008
2612	20000419	0.017
2613	20000419	0.02
2614	20000419	0.021
2615	20000419	0.016
2616	20000419	0.015
2617	20000419	0.012
2618	20000419	0.014
2619	20000419	0.009
2620	20000420	0.01
2621	20000420	0.012
2622	20000420	0.018
2623	20000420	0.007
2624	20000420	0
2625	20000420	0.004
2626	20000420	0
2627	20000420	0
2628	20000420	0.003
2629	20000420	0.005
2630	20000420	0
2631	20000420	0.022
2632	20000420	0.024
2633	20000420	0.014
2634	20000420	0.015
2635	20000420	0.019
2636	20000420	0.01
2637	20000420	0.01
2638	20000420	0.01
2639	20000420	0.008
2640	20000420	0.008
2641	20000420	0.017
2642	20000421	0.022
2643	20000421	0.026
2644	20000421	0.028
2645	20000421	0.03
2646	20000421	0.031
2647	20000421	0.028
2648	20000421	0.029
2649	20000421	0.029
2650	20000421	0.03
